,time,variable_type,component,subcomponent,value
1980,768.7801525592804,inventory_allocations,CA,CA1,16
1981,768.7801525592804,inventory_allocations,CA,CA2,13
1982,768.7801525592804,inventory_allocations,CA,CA3,6
1983,768.7801525592804,inventory_allocations,CA,CA4,14
1984,768.7801525592804,inventory_allocations,CA,CA5,8
1985,768.7801525592804,inventory_allocations,CA,CA6,15
1986,768.7801525592804,inventory_allocations,CA,CA7,11
1987,768.7801525592804,inventory_allocations,CA,CA8,16
1988,768.7801525592804,inventory_allocations,CB,CB1,12
1989,768.7801525592804,inventory_allocations,CB,CB2,65
1990,768.7801525592804,inventory_allocations,CB,CB3,23
1991,768.7801525592804,inventory_allocations,CC,CC1,4
1992,768.7801525592804,inventory_allocations,CC,CC2,22
1993,768.7801525592804,inventory_allocations,CC,CC3,9
1994,768.7801525592804,inventory_allocations,CC,CC4,16
1995,768.7801525592804,inventory_allocations,CC,CC5,11
1996,768.7801525592804,inventory_allocations,CC,CC6,20
1997,768.7801525592804,inventory_allocations,CC,CC7,18
1998,768.7801525592804,inventory_allocations,CD,CD1,6
1999,768.7801525592804,inventory_allocations,CD,CD2,17
2000,768.7801525592804,inventory_allocations,CD,CD3,39
2001,768.7801525592804,inventory_allocations,CD,CD4,1
2002,768.7801525592804,inventory_allocations,CD,CD5,23
2003,768.7801525592804,inventory_allocations,CD,CD6,14
2004,768.7801525592804,inventory_allocations,CE,CE1,1
2005,768.7801525592804,inventory_allocations,CE,CE2,6
2006,768.7801525592804,inventory_allocations,CE,CE3,12
2007,768.7801525592804,inventory_allocations,CE,CE4,3
2008,768.7801525592804,inventory_allocations,CE,CE5,2
2009,768.7801525592804,inventory_allocations,CE,CE6,19
2010,768.7801525592804,inventory_allocations,CE,CE7,13
2011,768.7801525592804,inventory_allocations,CE,CE8,20
2012,768.7801525592804,inventory_allocations,CE,CE9,24
2013,768.7801525592804,reorder_points,CA,CA1,14
2014,768.7801525592804,reorder_points,CA,CA2,11
2015,768.7801525592804,reorder_points,CA,CA3,5
2016,768.7801525592804,reorder_points,CA,CA4,13
2017,768.7801525592804,reorder_points,CA,CA5,7
2018,768.7801525592804,reorder_points,CA,CA6,14
2019,768.7801525592804,reorder_points,CA,CA7,9
2020,768.7801525592804,reorder_points,CA,CA8,14
2021,768.7801525592804,reorder_points,CB,CB1,11
2022,768.7801525592804,reorder_points,CB,CB2,64
2023,768.7801525592804,reorder_points,CB,CB3,22
2024,768.7801525592804,reorder_points,CC,CC1,3
2025,768.7801525592804,reorder_points,CC,CC2,21
2026,768.7801525592804,reorder_points,CC,CC3,7
2027,768.7801525592804,reorder_points,CC,CC4,15
2028,768.7801525592804,reorder_points,CC,CC5,9
2029,768.7801525592804,reorder_points,CC,CC6,19
2030,768.7801525592804,reorder_points,CC,CC7,17
2031,768.7801525592804,reorder_points,CD,CD1,5
2032,768.7801525592804,reorder_points,CD,CD2,14
2033,768.7801525592804,reorder_points,CD,CD3,38
2034,768.7801525592804,reorder_points,CD,CD4,0
2035,768.7801525592804,reorder_points,CD,CD5,20
2036,768.7801525592804,reorder_points,CD,CD6,13
2037,768.7801525592804,reorder_points,CE,CE1,0
2038,768.7801525592804,reorder_points,CE,CE2,4
2039,768.7801525592804,reorder_points,CE,CE3,11
2040,768.7801525592804,reorder_points,CE,CE4,2
2041,768.7801525592804,reorder_points,CE,CE5,1
2042,768.7801525592804,reorder_points,CE,CE6,18
2043,768.7801525592804,reorder_points,CE,CE7,12
2044,768.7801525592804,reorder_points,CE,CE8,19
2045,768.7801525592804,reorder_points,CE,CE9,23
2046,858.9079833030701,inventory_allocations,CA,CA1,16
2047,858.9079833030701,inventory_allocations,CA,CA2,13
2048,858.9079833030701,inventory_allocations,CA,CA3,7
2049,858.9079833030701,inventory_allocations,CA,CA4,14
2050,858.9079833030701,inventory_allocations,CA,CA5,8
2051,858.9079833030701,inventory_allocations,CA,CA6,15
2052,858.9079833030701,inventory_allocations,CA,CA7,11
2053,858.9079833030701,inventory_allocations,CA,CA8,15
2054,858.9079833030701,inventory_allocations,CB,CB1,12
2055,858.9079833030701,inventory_allocations,CB,CB2,65
2056,858.9079833030701,inventory_allocations,CB,CB3,23
2057,858.9079833030701,inventory_allocations,CC,CC1,4
2058,858.9079833030701,inventory_allocations,CC,CC2,22
2059,858.9079833030701,inventory_allocations,CC,CC3,9
2060,858.9079833030701,inventory_allocations,CC,CC4,16
2061,858.9079833030701,inventory_allocations,CC,CC5,11
2062,858.9079833030701,inventory_allocations,CC,CC6,20
2063,858.9079833030701,inventory_allocations,CC,CC7,18
2064,858.9079833030701,inventory_allocations,CD,CD1,6
2065,858.9079833030701,inventory_allocations,CD,CD2,17
2066,858.9079833030701,inventory_allocations,CD,CD3,39
2067,858.9079833030701,inventory_allocations,CD,CD4,1
2068,858.9079833030701,inventory_allocations,CD,CD5,23
2069,858.9079833030701,inventory_allocations,CD,CD6,14
2070,858.9079833030701,inventory_allocations,CE,CE1,1
2071,858.9079833030701,inventory_allocations,CE,CE2,6
2072,858.9079833030701,inventory_allocations,CE,CE3,12
2073,858.9079833030701,inventory_allocations,CE,CE4,3
2074,858.9079833030701,inventory_allocations,CE,CE5,2
2075,858.9079833030701,inventory_allocations,CE,CE6,19
2076,858.9079833030701,inventory_allocations,CE,CE7,13
2077,858.9079833030701,inventory_allocations,CE,CE8,20
2078,858.9079833030701,inventory_allocations,CE,CE9,24
2079,858.9079833030701,reorder_points,CA,CA1,14
2080,858.9079833030701,reorder_points,CA,CA2,11
2081,858.9079833030701,reorder_points,CA,CA3,5
2082,858.9079833030701,reorder_points,CA,CA4,13
2083,858.9079833030701,reorder_points,CA,CA5,7
2084,858.9079833030701,reorder_points,CA,CA6,14
2085,858.9079833030701,reorder_points,CA,CA7,9
2086,858.9079833030701,reorder_points,CA,CA8,13
2087,858.9079833030701,reorder_points,CB,CB1,11
2088,858.9079833030701,reorder_points,CB,CB2,64
2089,858.9079833030701,reorder_points,CB,CB3,22
2090,858.9079833030701,reorder_points,CC,CC1,3
2091,858.9079833030701,reorder_points,CC,CC2,21
2092,858.9079833030701,reorder_points,CC,CC3,7
2093,858.9079833030701,reorder_points,CC,CC4,15
2094,858.9079833030701,reorder_points,CC,CC5,9
2095,858.9079833030701,reorder_points,CC,CC6,19
2096,858.9079833030701,reorder_points,CC,CC7,17
2097,858.9079833030701,reorder_points,CD,CD1,5
2098,858.9079833030701,reorder_points,CD,CD2,14
2099,858.9079833030701,reorder_points,CD,CD3,38
2100,858.9079833030701,reorder_points,CD,CD4,0
2101,858.9079833030701,reorder_points,CD,CD5,20
2102,858.9079833030701,reorder_points,CD,CD6,13
2103,858.9079833030701,reorder_points,CE,CE1,0
2104,858.9079833030701,reorder_points,CE,CE2,4
2105,858.9079833030701,reorder_points,CE,CE3,11
2106,858.9079833030701,reorder_points,CE,CE4,2
2107,858.9079833030701,reorder_points,CE,CE5,1
2108,858.9079833030701,reorder_points,CE,CE6,18
2109,858.9079833030701,reorder_points,CE,CE7,12
2110,858.9079833030701,reorder_points,CE,CE8,19
2111,858.9079833030701,reorder_points,CE,CE9,23
2112,889.1369414329529,inventory_allocations,CA,CA1,16
2113,889.1369414329529,inventory_allocations,CA,CA2,13
2114,889.1369414329529,inventory_allocations,CA,CA3,7
2115,889.1369414329529,inventory_allocations,CA,CA4,14
2116,889.1369414329529,inventory_allocations,CA,CA5,8
2117,889.1369414329529,inventory_allocations,CA,CA6,15
2118,889.1369414329529,inventory_allocations,CA,CA7,11
2119,889.1369414329529,inventory_allocations,CA,CA8,15
2120,889.1369414329529,inventory_allocations,CB,CB1,12
2121,889.1369414329529,inventory_allocations,CB,CB2,65
2122,889.1369414329529,inventory_allocations,CB,CB3,23
2123,889.1369414329529,inventory_allocations,CC,CC1,4
2124,889.1369414329529,inventory_allocations,CC,CC2,22
2125,889.1369414329529,inventory_allocations,CC,CC3,9
2126,889.1369414329529,inventory_allocations,CC,CC4,16
2127,889.1369414329529,inventory_allocations,CC,CC5,11
2128,889.1369414329529,inventory_allocations,CC,CC6,20
2129,889.1369414329529,inventory_allocations,CC,CC7,18
2130,889.1369414329529,inventory_allocations,CD,CD1,6
2131,889.1369414329529,inventory_allocations,CD,CD2,17
2132,889.1369414329529,inventory_allocations,CD,CD3,39
2133,889.1369414329529,inventory_allocations,CD,CD4,1
2134,889.1369414329529,inventory_allocations,CD,CD5,23
2135,889.1369414329529,inventory_allocations,CD,CD6,14
2136,889.1369414329529,inventory_allocations,CE,CE1,1
2137,889.1369414329529,inventory_allocations,CE,CE2,6
2138,889.1369414329529,inventory_allocations,CE,CE3,12
2139,889.1369414329529,inventory_allocations,CE,CE4,3
2140,889.1369414329529,inventory_allocations,CE,CE5,2
2141,889.1369414329529,inventory_allocations,CE,CE6,19
2142,889.1369414329529,inventory_allocations,CE,CE7,13
2143,889.1369414329529,inventory_allocations,CE,CE8,20
2144,889.1369414329529,inventory_allocations,CE,CE9,24
2145,889.1369414329529,reorder_points,CA,CA1,14
2146,889.1369414329529,reorder_points,CA,CA2,11
2147,889.1369414329529,reorder_points,CA,CA3,5
2148,889.1369414329529,reorder_points,CA,CA4,13
2149,889.1369414329529,reorder_points,CA,CA5,7
2150,889.1369414329529,reorder_points,CA,CA6,14
2151,889.1369414329529,reorder_points,CA,CA7,9
2152,889.1369414329529,reorder_points,CA,CA8,13
2153,889.1369414329529,reorder_points,CB,CB1,11
2154,889.1369414329529,reorder_points,CB,CB2,64
2155,889.1369414329529,reorder_points,CB,CB3,22
2156,889.1369414329529,reorder_points,CC,CC1,3
2157,889.1369414329529,reorder_points,CC,CC2,21
2158,889.1369414329529,reorder_points,CC,CC3,7
2159,889.1369414329529,reorder_points,CC,CC4,15
2160,889.1369414329529,reorder_points,CC,CC5,9
2161,889.1369414329529,reorder_points,CC,CC6,19
2162,889.1369414329529,reorder_points,CC,CC7,17
2163,889.1369414329529,reorder_points,CD,CD1,5
2164,889.1369414329529,reorder_points,CD,CD2,15
2165,889.1369414329529,reorder_points,CD,CD3,38
2166,889.1369414329529,reorder_points,CD,CD4,0
2167,889.1369414329529,reorder_points,CD,CD5,20
2168,889.1369414329529,reorder_points,CD,CD6,13
2169,889.1369414329529,reorder_points,CE,CE1,0
2170,889.1369414329529,reorder_points,CE,CE2,4
2171,889.1369414329529,reorder_points,CE,CE3,11
2172,889.1369414329529,reorder_points,CE,CE4,2
2173,889.1369414329529,reorder_points,CE,CE5,1
2174,889.1369414329529,reorder_points,CE,CE6,18
2175,889.1369414329529,reorder_points,CE,CE7,12
2176,889.1369414329529,reorder_points,CE,CE8,19
2177,889.1369414329529,reorder_points,CE,CE9,23
2178,912.8783617019653,inventory_allocations,CA,CA1,16
2179,912.8783617019653,inventory_allocations,CA,CA2,13
2180,912.8783617019653,inventory_allocations,CA,CA3,7
2181,912.8783617019653,inventory_allocations,CA,CA4,14
2182,912.8783617019653,inventory_allocations,CA,CA5,8
2183,912.8783617019653,inventory_allocations,CA,CA6,15
2184,912.8783617019653,inventory_allocations,CA,CA7,11
2185,912.8783617019653,inventory_allocations,CA,CA8,15
2186,912.8783617019653,inventory_allocations,CB,CB1,12
2187,912.8783617019653,inventory_allocations,CB,CB2,65
2188,912.8783617019653,inventory_allocations,CB,CB3,23
2189,912.8783617019653,inventory_allocations,CC,CC1,4
2190,912.8783617019653,inventory_allocations,CC,CC2,22
2191,912.8783617019653,inventory_allocations,CC,CC3,9
2192,912.8783617019653,inventory_allocations,CC,CC4,16
2193,912.8783617019653,inventory_allocations,CC,CC5,11
2194,912.8783617019653,inventory_allocations,CC,CC6,20
2195,912.8783617019653,inventory_allocations,CC,CC7,18
2196,912.8783617019653,inventory_allocations,CD,CD1,6
2197,912.8783617019653,inventory_allocations,CD,CD2,17
2198,912.8783617019653,inventory_allocations,CD,CD3,39
2199,912.8783617019653,inventory_allocations,CD,CD4,1
2200,912.8783617019653,inventory_allocations,CD,CD5,23
2201,912.8783617019653,inventory_allocations,CD,CD6,14
2202,912.8783617019653,inventory_allocations,CE,CE1,1
2203,912.8783617019653,inventory_allocations,CE,CE2,6
2204,912.8783617019653,inventory_allocations,CE,CE3,12
2205,912.8783617019653,inventory_allocations,CE,CE4,3
2206,912.8783617019653,inventory_allocations,CE,CE5,2
2207,912.8783617019653,inventory_allocations,CE,CE6,19
2208,912.8783617019653,inventory_allocations,CE,CE7,13
2209,912.8783617019653,inventory_allocations,CE,CE8,20
2210,912.8783617019653,inventory_allocations,CE,CE9,24
2211,912.8783617019653,reorder_points,CA,CA1,14
2212,912.8783617019653,reorder_points,CA,CA2,11
2213,912.8783617019653,reorder_points,CA,CA3,5
2214,912.8783617019653,reorder_points,CA,CA4,12
2215,912.8783617019653,reorder_points,CA,CA5,7
2216,912.8783617019653,reorder_points,CA,CA6,14
2217,912.8783617019653,reorder_points,CA,CA7,9
2218,912.8783617019653,reorder_points,CA,CA8,13
2219,912.8783617019653,reorder_points,CB,CB1,11
2220,912.8783617019653,reorder_points,CB,CB2,64
2221,912.8783617019653,reorder_points,CB,CB3,22
2222,912.8783617019653,reorder_points,CC,CC1,3
2223,912.8783617019653,reorder_points,CC,CC2,21
2224,912.8783617019653,reorder_points,CC,CC3,7
2225,912.8783617019653,reorder_points,CC,CC4,15
2226,912.8783617019653,reorder_points,CC,CC5,9
2227,912.8783617019653,reorder_points,CC,CC6,19
2228,912.8783617019653,reorder_points,CC,CC7,17
2229,912.8783617019653,reorder_points,CD,CD1,5
2230,912.8783617019653,reorder_points,CD,CD2,15
2231,912.8783617019653,reorder_points,CD,CD3,38
2232,912.8783617019653,reorder_points,CD,CD4,0
2233,912.8783617019653,reorder_points,CD,CD5,20
2234,912.8783617019653,reorder_points,CD,CD6,13
2235,912.8783617019653,reorder_points,CE,CE1,0
2236,912.8783617019653,reorder_points,CE,CE2,4
2237,912.8783617019653,reorder_points,CE,CE3,11
2238,912.8783617019653,reorder_points,CE,CE4,2
2239,912.8783617019653,reorder_points,CE,CE5,1
2240,912.8783617019653,reorder_points,CE,CE6,18
2241,912.8783617019653,reorder_points,CE,CE7,12
2242,912.8783617019653,reorder_points,CE,CE8,19
2243,912.8783617019653,reorder_points,CE,CE9,23
2244,956.356879234314,inventory_allocations,CA,CA1,16
2245,956.356879234314,inventory_allocations,CA,CA2,13
2246,956.356879234314,inventory_allocations,CA,CA3,7
2247,956.356879234314,inventory_allocations,CA,CA4,14
2248,956.356879234314,inventory_allocations,CA,CA5,8
2249,956.356879234314,inventory_allocations,CA,CA6,15
2250,956.356879234314,inventory_allocations,CA,CA7,11
2251,956.356879234314,inventory_allocations,CA,CA8,15
2252,956.356879234314,inventory_allocations,CB,CB1,12
2253,956.356879234314,inventory_allocations,CB,CB2,65
2254,956.356879234314,inventory_allocations,CB,CB3,23
2255,956.356879234314,inventory_allocations,CC,CC1,4
2256,956.356879234314,inventory_allocations,CC,CC2,22
2257,956.356879234314,inventory_allocations,CC,CC3,9
2258,956.356879234314,inventory_allocations,CC,CC4,16
2259,956.356879234314,inventory_allocations,CC,CC5,11
2260,956.356879234314,inventory_allocations,CC,CC6,20
2261,956.356879234314,inventory_allocations,CC,CC7,18
2262,956.356879234314,inventory_allocations,CD,CD1,6
2263,956.356879234314,inventory_allocations,CD,CD2,17
2264,956.356879234314,inventory_allocations,CD,CD3,39
2265,956.356879234314,inventory_allocations,CD,CD4,1
2266,956.356879234314,inventory_allocations,CD,CD5,23
2267,956.356879234314,inventory_allocations,CD,CD6,14
2268,956.356879234314,inventory_allocations,CE,CE1,1
2269,956.356879234314,inventory_allocations,CE,CE2,6
2270,956.356879234314,inventory_allocations,CE,CE3,12
2271,956.356879234314,inventory_allocations,CE,CE4,3
2272,956.356879234314,inventory_allocations,CE,CE5,2
2273,956.356879234314,inventory_allocations,CE,CE6,19
2274,956.356879234314,inventory_allocations,CE,CE7,13
2275,956.356879234314,inventory_allocations,CE,CE8,20
2276,956.356879234314,inventory_allocations,CE,CE9,24
2277,956.356879234314,reorder_points,CA,CA1,14
2278,956.356879234314,reorder_points,CA,CA2,11
2279,956.356879234314,reorder_points,CA,CA3,5
2280,956.356879234314,reorder_points,CA,CA4,12
2281,956.356879234314,reorder_points,CA,CA5,7
2282,956.356879234314,reorder_points,CA,CA6,14
2283,956.356879234314,reorder_points,CA,CA7,9
2284,956.356879234314,reorder_points,CA,CA8,13
2285,956.356879234314,reorder_points,CB,CB1,11
2286,956.356879234314,reorder_points,CB,CB2,64
2287,956.356879234314,reorder_points,CB,CB3,22
2288,956.356879234314,reorder_points,CC,CC1,3
2289,956.356879234314,reorder_points,CC,CC2,21
2290,956.356879234314,reorder_points,CC,CC3,7
2291,956.356879234314,reorder_points,CC,CC4,15
2292,956.356879234314,reorder_points,CC,CC5,9
2293,956.356879234314,reorder_points,CC,CC6,19
2294,956.356879234314,reorder_points,CC,CC7,17
2295,956.356879234314,reorder_points,CD,CD1,5
2296,956.356879234314,reorder_points,CD,CD2,15
2297,956.356879234314,reorder_points,CD,CD3,38
2298,956.356879234314,reorder_points,CD,CD4,0
2299,956.356879234314,reorder_points,CD,CD5,20
2300,956.356879234314,reorder_points,CD,CD6,12
2301,956.356879234314,reorder_points,CE,CE1,0
2302,956.356879234314,reorder_points,CE,CE2,4
2303,956.356879234314,reorder_points,CE,CE3,11
2304,956.356879234314,reorder_points,CE,CE4,2
2305,956.356879234314,reorder_points,CE,CE5,1
2306,956.356879234314,reorder_points,CE,CE6,18
2307,956.356879234314,reorder_points,CE,CE7,12
2308,956.356879234314,reorder_points,CE,CE8,19
2309,956.356879234314,reorder_points,CE,CE9,23
